Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2)
10.6,89.21299145244473,127.5,458.5,11.917037832914254,6.857584888585158,12.368386722703956,86.46971014405938,96.06823899843076,86.59796491702748,41.31683240971159,0.0,166.27535503597312,187.9127799470405,0.0,59.32007380954487
11.1,86.29293732664145,141.5,539.0,11.922140197829783,9.110784082731826,13.023687324471869,86.0651058113218,96.08951205146025,77.3453879674028,0.0,0.0,149.34937058988004,0.0,0.0,8.032560710713975
12.2,80.23796471795715,166.0,482.5,10.828191921174028,9.247628678094523,14.380416423314095,94.54767506272184,96.2270803048866,76.14342977907178,0.0,0.0,140.60003900609405,0.0,0.0,2.562789480706115
12.8,79.78317825953262,154.0,481.5,10.652711509763082,8.690218545130913,14.451036081421346,89.33307820474961,94.94534409729523,75.53419910937188,0.0,0.0,129.22709526965676,0.0,0.0,0.0
12.8,83.06424489929245,124.0,470.5,10.735857772455224,7.554136225723752,13.870999250877697,90.17309470754148,100.78808746151624,77.20922115630533,0.0,0.0,82.73971588540603,0.0,0.0,0.0
13.3,80.39158673166541,88.0,383.0,8.421424395132961,7.320145507432865,12.678646648959958,97.23161743274116,92.97278386334854,83.00111107296544,0.0,0.0,51.26111603715294,0.0,0.0,2.0907821535217384
11.7,85.77427388508747,40.5,185.0,6.798872893064475,6.735229179757395,12.4782968016585,97.16882982897155,93.82286308097724,83.5190005256395,0.0,0.0,18.69304805181644,0.0,0.0,0.0
11.7,85.77427442312884,0.0,0.0,8.90578076362389,7.488606509671379,12.741561806096632,97.79561856530611,98.6383112240093,83.19927976210175,0.0,0.0,0.0,0.0,0.0,0.0
10.6,92.27367638867692,0.0,0.0,9.048702252694168,8.690777385213364,12.216881689261898,94.67695248448368,91.24426374830844,83.09935291333265,0.0,0.0,0.0,0.0,0.0,0.0
10.6,89.21297717664018,0.0,0.0,8.417965311635992,8.976712450020084,12.634906425574409,93.97526040833112,95.70349539397326,75.86566734557577,0.0,3.653072183165424,0.0,0.0,16.57474318676304,0.0
10.6,89.21297801628937,0.0,0.0,7.237571477281145,9.628171069435286,14.13947108364184,97.09868679327715,89.33214129135385,71.89379529989243,0.0,48.7823103911549,0.0,0.0,134.75183069696192,0.0
8.3,96.65420209006422,0.0,0.0,7.341072263785187,11.739182606979034,11.90877547714848,89.80288031704889,82.57593181532852,77.16894747193028,0.0,106.76413722453186,0.0,0.0,219.2206791556366,0.0
6.7,95.94628210621929,0.0,0.0,6.796675373305798,11.74478725088262,11.901207988481428,92.7987042603188,80.51379578693619,85.53598295527378,0.0,162.87612004981332,0.0,0.0,56.777224781035024,0.0
8.9,96.0158239022192,0.0,0.0,7.353995249608418,13.28562150219612,11.073801952701816,96.994813252507,79.03815876859369,96.09289307974538,0.0,149.26477409880368,0.0,0.0,8.162647261977757,0.0
8.9,92.80332837309138,0.0,0.0,8.481119035465412,14.371094704671815,10.773986714900758,91.56900680918947,74.33843340285999,88.76123685332998,0.0,139.88502698965593,0.0,0.0,2.5096257978143623,0.0
8.3,92.7699262194896,0.0,0.0,9.004576345173378,13.820474886575866,10.78459783603484,94.5288139567407,75.01704660764868,93.92419659183965,3.525654457921607,124.1975948920648,0.0,16.13059874963871,0.0,0.0
7.2,96.62502906396496,0.0,0.0,9.474858023425073,13.807897066297478,9.98365456635669,86.66587697300893,75.97093010789109,96.9940823900288,48.75238397132228,77.10506303690912,0.0,136.2768419146129,0.0,0.0
7.2,89.55186906211252,0.0,0.0,11.85968469555838,12.3545714034045,10.074835186394628,80.6152497067463,83.48378025806485,99.33019688212264,106.65351022757577,50.8591182697868,0.0,213.60067107647947,2.0192332447731904,0.0
6.7,92.67978617136812,0.0,0.0,11.861547892393748,12.483441603196884,10.194168127935122,79.68880970007858,85.13596838161682,101.53389815886376,157.26056401801574,18.24817975667938,0.0,56.9493752721099,0.0,0.0
7.2,96.62502906396496,0.0,0.0,12.91428983530333,12.697681556636738,8.449643725680941,77.67029941730112,82.45037335602487,99.8343135168611,151.62134371894354,0.0,0.0,8.038731153920722,0.0,0.0
8.3,89.63896706266958,0.0,0.0,14.056929602356666,11.85622778457234,10.484042049354056,75.43332647737972,80.36781062349857,90.41402775834143,138.52926471416208,0.0,0.0,2.542901454968673,0.0,0.0
8.9,92.8033298222299,3.5,16.0,13.526125037730148,12.797945355083868,9.053510754644073,75.71660818544187,71.54058048696744,90.27734826999088,126.62207945464904,0.0,0.5272692582973396,0.0,0.0,0.0
9.4,86.11925078809305,48.5,134.5,13.62525338264892,13.677317607728648,11.035636802563005,74.87362610873654,66.98500264634515,91.2474236003212,78.28287333307796,0.0,5.600534844759213,0.0,0.0,0.0
11.7,79.62512420206673,104.5,211.0,12.502310845127203,11.456530605031432,12.528221030808467,83.22878440900952,77.8752539225178,92.70171887281847,49.06753870782491,0.0,31.240110276506595,2.0043681945810854,0.0,0.0
11.7,79.62512271008153,156.0,56.5,12.3670499002776,11.28310095659074,13.388140681513269,83.85422314196977,81.24227498652276,83.41975114150463,18.019430969016675,0.0,57.06109917747288,0.0,0.0,0.0
12.8,77.13678728997519,148.5,8.0,12.329638053380512,10.898746362684353,12.96115052128313,81.91842452839632,89.35828258089427,84.05084730434831,0.0,0.0,37.48937521828188,0.0,0.0,0.0
13.9,74.25697091667817,137.0,2.5,11.981930553096465,10.964740323804502,12.571015792136716,80.82578541244183,87.18205853035595,97.69076710690103,0.0,0.0,54.02105213472753,0.0,0.0,0.0
13.3,74.65484210643315,124.0,0.0,12.468314147981507,10.998151135083896,12.506058543730669,69.60299747878531,91.86945754306112,97.31362586565302,0.0,0.0,41.398845128272,0.0,0.0,0.0
13.3,74.65484122000117,77.0,0.0,13.517400818355402,9.481491789649844,12.54093631059129,66.72415503627836,96.92536593137594,98.31199322677207,0.0,0.0,40.15856404140016,0.0,0.0,0.0
12.2,82.99073283309754,48.5,2.0,11.377444194255949,9.500997856108556,12.31706359589719,77.03606609854846,96.77465209648622,108.61967199014887,0.0,0.0,37.07944099281829,0.0,0.0,0.0
12.2,82.99073346378691,18.0,0.0,11.356926957286232,10.17213726427554,11.14496835586926,80.42417674169481,94.27561071049766,93.82868776591978,0.0,0.0,18.245596066696773,0.0,0.0,0.0
12.2,80.237944498973,0.0,0.0,10.735117183115102,8.620272794955707,11.591867049179749,89.5620466508299,96.85528794446918,108.63571920268402,0.0,0.0,0.0,0.0,0.0,0.0
11.7,79.62509884157559,0.0,0.0,10.852574080823011,10.44783969629248,11.43393223497159,87.22549257195531,92.47485737607026,101.45692640535552,0.0,0.0,0.0,0.0,0.0,0.0
12.2,69.05885261534402,0.0,0.0,10.78098232542404,8.671563647807845,13.227061191637844,89.4512253421663,93.99541945565196,95.16408136162372,0.0,0.500154803786026,0.0,0.0,0.0,0.0
13.3,66.49789214883035,0.0,0.0,9.4121228223112,10.95845569241519,12.848843362453133,92.86962078089606,92.40671689631928,109.56134814274688,0.0,5.752055484914828,0.0,0.0,0.0,0.0
11.1,76.86437688480065,0.0,0.0,9.610191640697364,12.226639394379852,11.857572275739242,96.9156000894332,86.02178735205287,101.81983502113565,0.0,28.852114345029023,0.0,0.0,0.0,0.0
11.1,80.08268792172683,0.0,0.0,10.105166722539929,12.96837938759378,12.877666144762406,93.07478422369176,80.11024484724257,104.70505568060896,0.0,57.08460311798043,0.0,0.0,0.0,0.0
10.6,89.21296836111344,0.0,0.0,8.332796901133703,13.054400720827743,12.537229538265224,93.159123497802,84.55328556018351,102.16299749454382,0.0,37.447107895387,0.0,0.0,0.0,0.0
10.6,85.65855880705531,0.0,0.0,10.103958348510735,12.263446126057245,13.483355469164271,90.3155650381045,96.8480029778069,105.5437948250421,0.0,51.777348186235095,0.0,0.0,0.0,0.0
10.6,89.21296626239149,0.0,0.0,8.46644276671442,12.11280883870013,13.082583437442343,91.4072883671516,94.54227979257338,101.25687793317825,0.5056876762044221,39.768958559030295,0.0,0.0,0.0,0.0
9.4,92.83098998272092,0.0,0.0,10.751395886083593,12.205853954048129,12.582609545113948,91.3049041169874,93.70543511048258,103.19842886431051,5.554292642224678,40.416359451048,0.0,0.0,0.0,0.0
9.4,96.68301650468032,0.0,0.0,11.709100607168356,11.873288084220269,12.311383319257343,87.90625308700446,104.48553035667844,106.20751669559048,28.728900494722478,38.76453872642737,0.0,0.0,0.0,0.0
10.0,92.86399567698508,0.0,0.0,13.006883582647417,11.163076777245752,12.237258981382013,78.05961740423393,91.58595202019036,98.30650575146684,54.632614348331934,17.54842736539567,0.0,0.0,0.0,0.0
8.3,92.76991128912228,0.0,0.0,13.077649656446004,11.390986690417748,11.726252754742983,83.17501303106812,103.71475118637464,102.4464299019524,36.863223595576095,0.0,0.0,0.0,0.0,0.0
10.0,89.16412202830799,0.0,0.0,11.727952958879207,11.165760112506865,12.511358851651948,94.88907301591324,102.26199280814689,94.06579172447584,51.984468882897545,0.0,0.0,0.0,0.0,0.0
8.3,89.63894722688093,0.5,0.0,11.906903727564806,12.663699251112952,12.83886431619126,93.24878433269748,93.34550550141036,99.01030049103852,38.03758478905038,0.0,2.0733955129922377,0.0,0.0,9.02317368524777
10.6,89.21296038640759,5.5,0.0,12.31188106353186,12.26876379525499,14.995119428600162,94.39246290309664,101.85642099475228,87.03574486999776,40.27898343565203,0.0,27.97838634664335,0.0,0.0,1.5244703370777817
11.7,85.77425505654254,28.5,0.0,11.956205845581144,11.907684492162558,14.20770849821356,101.36525821278794,103.35769697397008,91.96669753179934,37.120423708561816,0.0,107.04480294951496,0.0,0.0,84.61249290442528
12.8,77.1367579257708,54.5,0.0,11.250056330883352,12.29761092293703,13.308234915351973,90.5085803842217,102.88607400618008,98.2015354001468,17.881395436382494,0.0,164.6324296276052,0.0,0.0,93.64105152708656
12.8,83.06421619425934,36.0,0.0,11.25744218459973,12.445234131855235,14.499839362636711,101.31060129935372,101.42463445529388,98.00489261651045,0.0,0.0,183.66022429758053,0.0,0.0,35.26776827198143
11.7,92.95637490314056,51.5,0.0,11.26533874316202,12.89407498591712,15.607784934542666,100.90841267762792,102.59668687753108,86.37748584842684,0.0,0.0,175.18753589715882,0.0,0.0,14.935817584471396
11.7,92.95637324941671,38.0,0.0,12.257757867718896,12.449333582350606,16.139912005556955,94.10604432435204,100.20957373089507,91.19603950010296,0.0,0.0,142.3971323622757,0.0,0.0,11.537826962255942
12.1,92.98322348355308,40.0,0.0,11.762715384885151,12.722931658219244,18.873688261012283,100.82587803497836,102.00077291562964,81.92351593564261,0.0,0.0,98.53496292210389,0.0,0.0,202.28699652360967
11.7,100.0,37.0,0.0,11.881292805345051,11.775369081647325,13.980935584503618,100.00602425092556,102.54015057795826,95.7164972926175,0.0,0.0,77.93909996616121,0.0,0.0,292.2816143264599
11.11,89.0,17.5,0.0,12.29590026389892,12.000541897354957,15.72210593862676,102.40431647288057,97.69556857862698,90.22972069901265,0.0,0.0,36.009421863605674,0.0,0.0,120.73799642295464
11.1,100.0,0.0,0.0,12.503841621279,11.86349931713487,15.16668516317974,102.3583868393238,96.28693137150434,96.16391420636776,0.0,0.0,0.0,0.0,0.0,0.0
11.1,100.0,0.0,0.0,12.471052195306497,12.777000002396209,16.286180376312398,101.58915188501734,94.6103043586708,101.5842272567023,0.0,0.0,0.0,0.0,0.0,0.0
12.22,92.0,0.0,0.0,12.268616950185612,12.808411044434866,16.778991773485505,101.05565371750966,96.4873285989138,93.70776916288663,0.0,2.0505834020903584,0.0,0.0,9.32160432201476,0.0
11.7,100.0,0.0,0.0,12.500125596912463,14.549929488671124,15.847980391776815,101.31596738968548,88.33506057573771,93.35878723412284,0.0,26.010645707034456,0.0,0.0,1.5041633791160558,0.0
11.8,100.0,0.0,0.0,11.933685225747842,13.791676451078402,14.519256426207004,101.71603230134929,91.70584744762822,109.73694156554778,0.0,101.46152238795364,0.0,0.0,81.64875569030556,0.0
12.2,100.0,0.0,0.0,11.80960096562519,13.476500717286756,15.92664210011923,96.49765539877598,91.79743368842604,106.28368292313915,0.0,159.74492555795032,0.0,0.0,95.0337185070728,0.0
12.2,100.0,0.0,0.0,11.75289598820641,14.283938156586656,15.824460661823387,96.39488878131264,91.23929500689522,99.56238401036693,0.0,179.79372949987504,0.0,0.0,36.06844773278869,0.0
12.4,100.0,0.0,0.0,12.405081374007931,16.154147202772496,16.282346977232063,94.973089593737,85.79068836226399,96.24909234121532,0.0,176.05899868170573,0.0,0.0,14.993843820264647,0.0
12.2,100.0,0.0,0.0,12.258778466791725,15.694374063697571,14.841300604802829,95.2773269920697,86.10476920398582,102.16906382231946,2.0239209067873567,140.56498534922534,0.0,9.001024187389188,11.211256009076974,0.0
12.2,100.0,0.0,0.0,13.925445366003952,17.397260415323693,14.96105938934248,86.79015168710373,79.09202963961474,97.6515425010718,26.40050603551338,96.25326495900045,0.0,1.5141290249388557,186.96588584633,0.0
11.7,100.0,0.0,0.0,13.58331904663734,14.2349875544021,15.769816065716324,92.03289141763231,97.50436604785864,104.76086312493172,98.3407624507515,78.2527036830052,0.0,79.26959202299297,278.85746009496694,0.0
11.7,96.10191684157064,0.0,0.0,13.408925379621952,14.784824145121972,15.473751852444906,90.27982372424724,92.74714670926603,105.5983735185466,159.34763088323953,33.20424432255862,0.0,93.12695816510336,121.39269104293392,0.0
11.7,96.10191684157064,0.0,0.0,14.165372656029678,14.599411129371536,15.523191434644133,90.24236419243138,92.83582616340198,101.13312600974744,180.25338915148765,0.0,0.0,35.30906725777804,0.0,0.0
12.2,92.98322949077792,0.0,0.0,15.805160959021048,15.173701680596372,14.966039213187416,83.89116266325682,93.58909082263663,98.72492744272972,170.01312135365262,0.0,0.0,14.571423171868345,0.0,0.0
12.2,92.98323058313974,2.0,9.0,15.722589491074904,15.71728684151675,15.245481929513009,83.91710587309419,91.51028848703125,100.30684840337236,139.81698956495214,0.0,3.5759625865754248,11.11990240666348,0.0,36.05676288277583
13.9,86.57253400543536,26.0,1.5,17.439327701335095,15.27614792829768,16.050549850071505,78.43695167466728,92.62942931459696,97.062489791499,94.54921693833865,0.0,30.19507551241688,184.96882261462747,0.0,110.95732576715976
13.3,90.02242721646513,97.5,78.5,14.06182836860223,14.15665744638127,14.67391386944026,94.66563976700031,101.02704224367685,98.66764994756724,76.58023897512773,0.0,67.10170035637834,282.37122278082336,0.0,0.0
13.3,90.02242721646513,157.0,93.0,14.740235136596482,15.51222545929235,15.47218566557084,90.6078889397057,102.5956696028502,109.73583755798325,33.783864910597416,0.0,44.597315692626665,119.74708411795288,0.0,0.0
13.9,89.47620342226759,178.5,35.0,14.675038500729752,15.035283575163431,16.30789501713052,91.94798330633752,99.43577486233336,101.29823210414068,0.0,0.0,74.60771067128056,0.0,0.0,0.0
15.6,83.40159215605254,169.5,14.5,15.069020103112418,15.500610455655767,16.684611698256635,93.15479318116202,94.69387797318176,97.49478558397608,0.0,0.0,67.08879078898549,0.0,0.0,0.0
15.6,83.4015897879557,138.5,11.0,15.692677167969808,14.4581140684943,15.213911802985727,91.83461140857088,97.61044079375088,109.95324526181702,0.0,0.0,67.67560841881726,0.0,0.0,0.0
17.2,77.82229919799559,93.5,184.5,15.056790148966943,14.45144807084044,14.461322651249908,90.20203727113083,100.91812762437957,108.1612735749828,0.0,0.0,140.9251013549679,0.0,0.0,37.30646086082811
13.9,93.07346338401966,75.0,276.0,14.123380621785245,14.919445297273349,13.797727296967077,102.29944782438184,100.18196462454426,101.85896863158015,0.0,0.0,68.33787729741911,0.0,0.0,0.0
14.4,90.10413716239576,33.0,119.0,15.312232067846246,14.65252345193661,13.415712340470492,100.62393532039404,97.65653657637692,101.92968514588614,0.0,0.0,22.9013867048294,0.0,0.0,0.0
14.4,90.104139383365,0.0,0.0,14.566975672746606,14.96086280154693,13.312612999208287,98.91558012373028,97.33653744443998,105.811424298635,0.0,0.0,0.0,0.0,0.0,0.0
15.0,93.13099335900384,0.0,0.0,15.30203878700249,14.2070411310318,12.584228119220889,94.13179224944614,97.10928198687844,105.73507332440845,0.0,0.0,0.0,0.0,0.0,0.0
15.6,89.60835247633575,0.0,0.0,14.583752361002547,14.413685680171051,11.820399721646222,94.61153200586702,96.34237363822588,103.49591265857936,0.0,3.6643457382234312,0.0,0.0,34.64119950829326,0.0
15.0,89.5619775769362,0.0,0.0,14.59665668348268,15.386863142052205,12.35861206762788,97.32170373392135,90.34097201307291,105.08386734390469,0.0,29.52676665772885,0.0,0.0,103.62090990144996,0.0
13.9,100.0,0.0,0.0,14.415374711986082,14.75870455797908,11.414769919706526,97.04028503243322,96.50247559992248,103.51466427640403,0.0,64.51847808365196,0.0,0.0,0.0,0.0
15.0,100.0,0.0,0.0,14.436847410547829,14.918617204501544,9.513480312107015,97.97729539960112,102.6267173210691,108.9348909572178,0.0,43.95881130319992,0.0,0.0,0.0,0.0
14.4,96.80969803958678,0.0,0.0,14.466666623001316,15.344832464583602,10.47502683804617,97.71026258516883,102.2513139554295,100.46867799849022,0.0,68.3974440322214,0.0,0.0,0.0,0.0
15.0,93.13099646007122,0.0,0.0,14.13637211460457,15.86182627174882,12.107318698692511,96.38126973350384,99.79337422276232,104.80066077645778,0.0,67.13988163938322,0.0,0.0,0.0,0.0
14.4,93.0997024380132,0.0,0.0,14.656088157102952,15.78415092328954,11.633789546023833,94.61212400537008,102.53562803976084,104.60951511109992,3.5448273491558657,64.70305022505076,0.0,34.452687603053754,0.0,0.0
14.266666666666666,96.8096984082993,0.0,0.0,15.218615493464483,13.755709209103012,11.204347979219222,91.39762715763332,102.65301421372286,104.85330270783604,29.21571525705052,131.88228252031004,0.0,103.69444099531628,34.987777474008254,0.0
14.4,96.8096984082993,0.0,0.0,14.583727305474913,13.688616761912034,9.1418179407267,95.18306069351932,104.13325803695837,106.37042595918658,62.644080374084616,69.61628426900134,0.0,0.0,0.0,0.0
14.4,96.80969803958678,0.0,0.0,14.988425480766535,13.372367644586644,11.459842926459594,102.44717598290228,93.83786219107289,102.76583322081204,43.070483306343775,22.209502033980623,0.0,0.0,0.0,0.0
14.4,96.80969791668578,0.0,0.0,15.303668224139424,12.483739703837315,9.32468849284062,99.16360794408403,96.77484670771749,102.25479333055084,68.66706606659011,0.0,0.0,0.0,0.0,0.0
13.9,96.16774442220373,0.0,0.0,15.988939531753523,11.789017435347796,8.487056214596922,97.72841073833102,103.9741811517502,106.7826179460573,66.32742634659914,0.0,0.0,0.0,0.0,0.0
14.4,93.09970479307331,3.5,34.0,15.216743798374194,11.865844774488172,8.874032501753607,101.62686787185092,102.65016100703268,109.60411465070727,65.20891369424272,0.0,3.251264590269762,0.0,0.0,13.685398286336902
15.0,89.56198453559853,29.0,101.5,13.406400116563145,11.758186143730397,11.940551318169536,100.20348476785917,103.34511765757938,107.74300373586298,131.46313355803804,0.0,42.64851649123305,34.43239194337554,0.0,299.2961958772095
14.4,93.09970898050136,62.0,0.0,13.327814518716636,11.37097584515489,12.781409474910342,101.05541147884664,103.07477551447082,96.83407253451016,67.04408205687962,0.0,70.56321415331868,0.0,0.0,642.0015682196736
14.7,100.0,43.0,0.0,13.202344244746726,9.511190758515902,12.738116917162948,94.44466169774904,104.27250000123968,91.0764525280671,21.556381119187115,0.0,70.60695748988368,0.0,0.0,871.3157620172075
15.2,98.10877155466028,68.0,0.0,12.305358149181025,10.510209216372038,13.45617983500452,96.88807523865658,102.89187097164954,89.53311412096117,0.0,0.0,76.77141026436936,0.0,0.0,881.7496427945042
15.7,96.21754310932054,65.0,0.0,11.924055770005214,11.241461251688415,13.931588306549427,100.78002471513793,100.8486451520966,85.0505404508715,0.0,0.0,75.99447922246073,0.0,0.0,938.9225060813304
15.2,100.0,64.5,0.0,11.761169991278534,11.262129016931848,13.77679332298435,101.79763600391918,100.91079698585072,87.25633224820984,0.0,0.0,74.60693860917621,0.0,0.0,956.0451437741592
13.225,100.0,128.5,34.0,11.5585320368427,10.99514962633509,13.38288878413178,102.0520593227208,99.61939925714924,83.49663849620815,0.0,0.0,72.18338605184286,0.0,0.0,820.7792785666176
13.3,100.0,66.5,0.0,11.13592068456964,9.042499382011489,13.644365413632263,101.45661049389484,103.66703031714644,84.07272895297822,0.0,0.0,59.83810866438348,0.0,0.0,718.7445429800234
12.9,93.01527629272552,21.5,0.0,9.63443347919725,11.093348117655424,13.154858487457783,100.10669016080617,103.22623060958108,87.30742904130769,0.0,0.0,39.87941319193449,0.0,0.0,530.6941559645521
12.2,96.75481837001414,0.0,0.0,10.476618654065748,9.303739992473178,11.848942539694471,101.5288065587856,103.16607672648072,91.28825656291914,0.0,0.0,0.0,0.0,0.0,0.0
11.7,100.0,0.0,0.0,11.35846064627231,8.505521950641535,10.20015304744817,102.20174155855214,100.63466835039,96.59457967315257,0.0,0.0,0.0,0.0,0.0,0.0
11.7,100.0,0.0,0.0,11.27904055714525,8.702554135346894,9.691113301397433,97.725022926861,102.06950934968005,108.01309613237332,0.0,3.1266426223472656,0.0,0.0,13.533986830171326,0.0
11.4,100.0,0.0,0.0,11.050411508133257,11.423982638963896,9.251371401205516,98.6536386179935,104.36058314101228,107.08762209520692,0.0,42.15092529408437,0.0,0.0,294.6483903175151,0.0
11.1,100.0,0.0,0.0,9.053331820785576,11.867558259325628,8.998344301780193,100.6805646916358,98.16477356630222,107.90962616106448,0.0,70.9894999789147,0.0,0.0,587.2115915865567,0.0
9.44,100.0,0.0,0.0,10.991970107206257,12.211144422744804,8.471044583683438,100.22285171596484,94.26913220525392,101.77891945988064,0.0,68.3128603187101,0.0,0.0,848.5066366099553,0.0
10.27,100.0,0.0,0.0,8.948444108303454,13.279234614565146,5.991134235402631,100.84284429767612,87.51853825251119,101.66360803114132,0.0,72.45268264746434,0.0,0.0,880.1882510158694,0.0
11.1,100.0,0.0,0.0,8.422768753767002,13.286465611456848,8.295737130735679,100.5482791015124,80.74752198412477,104.33027504674996,0.0,75.02883842351822,0.0,0.0,926.7213302113656,0.0
11.1,96.72687693481468,0.0,0.0,8.740340940990745,13.963061787022571,6.115826339762169,100.7722758274278,85.58010956008349,104.37075040073589,3.042364354208992,74.18691652745196,0.0,13.604301531837455,875.7248841435555,0.0
10.9,96.72687641009784,0.0,0.0,11.093616780858811,13.131570640248745,6.582514555556545,101.35537000158638,85.49045722521707,102.19618024061208,42.49977867272324,70.33240417243009,0.0,290.38512380599224,791.5130434639792,0.0
8.89,100.0,0.0,0.0,11.983608252797255,13.492785833661983,6.819433120364112,97.52428794983244,79.9977673364354,100.47536813888276,69.57857561606451,59.687022095628336,0.0,595.3290895963381,732.2668233728122,0.0
10.85,100.0,0.0,0.0,12.30986756754642,12.778699278142868,6.459100220181291,91.24330811410704,89.37702786885772,109.62837631943997,67.08603154592785,36.729328418411335,0.0,824.1227291840032,508.4313534216416,0.0
8.89,100.0,0.0,0.0,13.09164274015254,12.026678241539685,7.030940645822216,86.91405600314526,90.41497098142244,104.78248546405544,71.51154717068212,0.0,0.0,877.054520142383,0.0,0.0
8.33,100.0,0.0,0.0,12.906061897551508,10.29941506092168,8.441248666861984,80.97878285775897,93.5053874820285,102.37479492626272,71.54893970954613,0.0,0.0,908.761683784176,0.0,0.0
8.575000000000001,100.0,3.0,13.5,13.488704377662245,9.46469094928654,8.638602468919492,83.81957868324984,100.10170452001395,109.76840618526649,71.74048555532549,0.0,2.510956394070989,888.9187358073368,0.0,10.53492025805178
11.05,100.0,41.5,283.5,13.034603306356152,9.167170891006643,10.704211245055712,83.26431334271966,104.71495819238515,99.28785548668404,70.03480194011016,0.0,38.190171829455785,803.3137136354472,0.0,0.0
11.7,96.10192628064576,68.0,586.0,13.347823532949308,8.819869335258531,10.380812267608093,78.62340239005039,101.6995359931831,102.02541993642312,59.92386296884556,0.0,77.68331941801938,702.6081893728344,0.0,0.0
12.2,89.93979308628374,66.0,824.0,12.495212003467133,8.37028872763342,10.798878901588589,87.00482431306851,100.22707801126406,102.12719270348973,36.66903402656742,0.0,100.52112923329057,496.5329485498504,0.0,0.5392989768096195
12.8,86.4636488870898,70.5,874.0,11.91048972159643,5.857032985046387,10.005103117625458,91.10791339599258,101.0879510597572,104.99338068379342,0.0,0.0,95.07728196273408,0.0,0.0,0.0
12.8,79.78318704578382,71.5,890.5,10.052988155859518,7.883278446512698,10.043580926876997,93.40446171903324,98.22132977741605,103.64543577494754,0.0,0.0,89.36063454917539,0.0,0.0,0.0
13.3,83.68160779561805,71.5,873.5,9.56045215461342,6.29733036307059,10.840222954603762,100.54121971583332,102.94433169609512,96.42452663294256,0.0,0.0,121.6676142116802,0.0,0.0,0.0
12.8,83.06424926854487,68.5,789.5,8.970858802963901,6.726797800799078,11.253981736206471,100.45634751209596,102.31039984159662,95.14407476038222,0.0,0.0,122.32459459485403,0.0,0.0,1.0715563989684207
